onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
29.87	n/a	14935	surroundSuppB2_start	97	n/a	n/a	n/a
31.402	n/a	15701	fixpoint_ON	4	n/a	n/a	n/a
31.918	2.4	15959	stim_ON	8	1	1	3
34.836	n/a	17418	fixpoint_ON	4	n/a	n/a	n/a
35.346	2.4	17673	stim_ON	8	1	0.6	1
38.256	n/a	19128	fixpoint_ON	4	n/a	n/a	n/a
38.766	2.4	19383	stim_ON	8	1	0.3	2
41.676	n/a	20838	fixpoint_ON	4	n/a	n/a	n/a
42.186	2.4	21093	stim_ON	8	1	0	3
45.096	n/a	22548	fixpoint_ON	4	n/a	n/a	n/a
45.606	2.4	22803	stim_ON	8	1	0	2
48.516	n/a	24258	fixpoint_ON	4	n/a	n/a	n/a
49.026	2.4	24513	stim_ON	8	1	0.3	1
51.936	n/a	25968	fixpoint_ON	4	n/a	n/a	n/a
52.446	2.4	26223	stim_ON	8	1	0.6	3
55.356	n/a	27678	fixpoint_ON	4	n/a	n/a	n/a
55.866	2.4	27933	stim_ON	8	1	1	2
58.776	n/a	29388	fixpoint_ON	4	n/a	n/a	n/a
59.286	2.4	29643	stim_ON	8	1	1	3
62.196	n/a	31098	fixpoint_ON	4	n/a	n/a	n/a
62.706	2.4	31353	stim_ON	8	1	0.6	1
65.616	n/a	32808	fixpoint_ON	4	n/a	n/a	n/a
66.126	2.4	33063	stim_ON	8	1	0.3	2
69.036	n/a	34518	fixpoint_ON	4	n/a	n/a	n/a
69.546	2.4	34773	stim_ON	8	1	0	3
72.456	n/a	36228	fixpoint_ON	4	n/a	n/a	n/a
72.966	2.4	36483	stim_ON	8	0	1	1
75.876	n/a	37938	fixpoint_ON	4	n/a	n/a	n/a
76.386	2.4	38193	stim_ON	8	0	0.6	2
79.294	n/a	39647	fixpoint_ON	4	n/a	n/a	n/a
79.804	2.4	39902	stim_ON	8	0	0.3	3
82.714	n/a	41357	fixpoint_ON	4	n/a	n/a	n/a
83.224	2.4	41612	stim_ON	8	0	0	1
86.134	n/a	43067	fixpoint_ON	4	n/a	n/a	n/a
86.644	2.4	43322	stim_ON	8	1	1	3
89.554	n/a	44777	fixpoint_ON	4	n/a	n/a	n/a
