onset	duration	sample	value	event_code
0	n/a	0	9999	9999
3.868	n/a	1934	video_start	82
166.858	n/a	83429	video_stop	102
167.442	n/a	83721	break cnt	break cnt
292.262	n/a	146131	contrastChangeB3_start	96
301.958	n/a	150979	contrastTrial_start	5
307.32	n/a	153660	dot_no2_ON	12
307.97	n/a	153985	stim_ON	8
309.94	n/a	154970	dot_no3_ON	13
310.418	n/a	155209	contrastTrial_start	5
314.82	n/a	157410	stim_ON	8
316.2	n/a	158100	dot_no2_ON	12
317.24	n/a	158620	contrastTrial_start	5
320.04	n/a	160020	stim_ON	8
321.7	n/a	160850	dot_no2_ON	12
322.46	n/a	161230	contrastTrial_start	5
325.26	n/a	162630	right_target	9
327.21	n/a	163605	dot_no2_ON	12
327.68	n/a	163840	contrastTrial_start	5
333.68	n/a	166840	right_target	9
335.18	n/a	167590	dot_no3_ON	13
336.1	n/a	168050	contrastTrial_start	5
340.5	n/a	170250	right_target	9
342.52	n/a	171260	dot_no3_ON	13
342.92	n/a	171460	contrastTrial_start	5
348.92	n/a	174460	stim_ON	8
350.5	n/a	175250	dot_no2_ON	12
351.34	n/a	175670	contrastTrial_start	5
355.74	n/a	177870	right_target	9
357.62	n/a	178810	dot_no3_ON	13
358.16	n/a	179080	contrastTrial_start	5
362.56	n/a	181280	right_target	9
364.66	n/a	182330	dot_no3_ON	13
364.98	n/a	182490	contrastTrial_start	5
367.78	n/a	183890	stim_ON	8
369.77	n/a	184885	dot_no2_ON	12
370.202	n/a	185101	contrastTrial_start	5
373	n/a	186500	right_target	9
374.982	n/a	187491	dot_no3_ON	13
375.422	n/a	187711	contrastTrial_start	5
381.42	n/a	190710	stim_ON	8
383.04	n/a	191520	dot_no2_ON	12
383.85	n/a	191925	contrastTrial_start	5
388.25	n/a	194125	stim_ON	8
390.66	n/a	195330	contrastTrial_start	5
390.69	n/a	195345	dot_no2_ON	12
395.07	n/a	197535	stim_ON	8
396.39	n/a	198195	dot_no2_ON	12
397.49	n/a	198745	contrastTrial_start	5
403.49	n/a	201745	stim_ON	8
404.86	n/a	202430	dot_no2_ON	12
405.91	n/a	202955	contrastTrial_start	5
408.71	n/a	204355	stim_ON	8
411.04	n/a	205520	dot_no2_ON	12
411.13	n/a	205565	contrastTrial_start	5
413.93	n/a	206965	right_target	9
416.19	n/a	208095	dot_no3_ON	13
416.35	n/a	208175	contrastTrial_start	5
422.35	n/a	211175	right_target	9
423.99	n/a	211995	dot_no3_ON	13
424.772	n/a	212386	contrastTrial_start	5
427.57	n/a	213785	stim_ON	8
429.402	n/a	214701	dot_no2_ON	12
429.99	n/a	214995	contrastTrial_start	5
434.39	n/a	217195	stim_ON	8
436.09	n/a	218045	dot_no2_ON	12
436.81	n/a	218405	contrastTrial_start	5
439.612	n/a	219806	right_target	9
442.022	n/a	221011	contrastTrial_start	5
442.142	n/a	221071	dot_no2_ON	12
448.032	n/a	224016	right_target	9
449.5	n/a	224750	dot_no3_ON	13
450.45	n/a	225225	contrastTrial_start	5
456.45	n/a	228225	right_target	9
457.812	n/a	228906	dot_no2_ON	12
458.782	n/a	229391	dot_no3_ON	13
458.882	n/a	229441	contrastTrial_start	5
463.28	n/a	231640	right_target	9
464.72	n/a	232360	dot_no2_ON	12
465.482	n/a	232741	dot_no3_ON	13
465.712	n/a	232856	contrastTrial_start	5
472.252	n/a	236126	break cnt	break cnt
529.542	n/a	264771	9999	9999
