onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
43.842	n/a	21921	surroundSuppB2_start	97	n/a	n/a	n/a
45.52	n/a	22760	fixpoint_ON	4	n/a	n/a	n/a
46.144	2.4	23072	stim_ON	8	1	1	3
51.478	n/a	25739	fixpoint_ON	4	n/a	n/a	n/a
51.994	2.4	25997	stim_ON	8	1	0.6	1
57.308	n/a	28654	fixpoint_ON	4	n/a	n/a	n/a
57.824	2.4	28912	stim_ON	8	1	0.3	2
63.136	n/a	31568	fixpoint_ON	4	n/a	n/a	n/a
63.654	2.4	31827	stim_ON	8	1	0	3
68.968	n/a	34484	fixpoint_ON	4	n/a	n/a	n/a
69.484	2.4	34742	stim_ON	8	1	0	2
74.798	n/a	37399	fixpoint_ON	4	n/a	n/a	n/a
75.314	2.4	37657	stim_ON	8	1	0.3	1
80.626	n/a	40313	fixpoint_ON	4	n/a	n/a	n/a
81.144	2.4	40572	stim_ON	8	1	0.6	3
86.458	n/a	43229	fixpoint_ON	4	n/a	n/a	n/a
86.974	2.4	43487	stim_ON	8	1	1	2
92.288	n/a	46144	fixpoint_ON	4	n/a	n/a	n/a
92.806	2.4	46403	stim_ON	8	1	1	3
98.118	n/a	49059	fixpoint_ON	4	n/a	n/a	n/a
98.634	2.4	49317	stim_ON	8	1	0.6	1
103.948	n/a	51974	fixpoint_ON	4	n/a	n/a	n/a
104.464	2.4	52232	stim_ON	8	1	0.3	2
109.778	n/a	54889	fixpoint_ON	4	n/a	n/a	n/a
110.296	2.4	55148	stim_ON	8	1	0	3
115.608	n/a	57804	fixpoint_ON	4	n/a	n/a	n/a
116.124	2.4	58062	stim_ON	8	0	1	1
121.448	n/a	60724	fixpoint_ON	4	n/a	n/a	n/a
121.964	2.4	60982	stim_ON	8	0	0.6	2
127.278	n/a	63639	fixpoint_ON	4	n/a	n/a	n/a
127.796	2.4	63898	stim_ON	8	0	0.3	3
133.108	n/a	66554	fixpoint_ON	4	n/a	n/a	n/a
133.626	2.4	66813	stim_ON	8	0	0	1
138.938	n/a	69469	fixpoint_ON	4	n/a	n/a	n/a
139.456	2.4	69728	stim_ON	8	1	1	3
144.768	n/a	72384	fixpoint_ON	4	n/a	n/a	n/a
145.286	2.4	72643	stim_ON	8	1	0.6	2
150.598	n/a	75299	fixpoint_ON	4	n/a	n/a	n/a
151.116	2.4	75558	stim_ON	8	1	0.3	1
156.438	n/a	78219	fixpoint_ON	4	n/a	n/a	n/a
156.954	2.4	78477	stim_ON	8	1	0	3
162.268	n/a	81134	fixpoint_ON	4	n/a	n/a	n/a
162.786	2.4	81393	stim_ON	8	1	0	3
168.098	n/a	84049	fixpoint_ON	4	n/a	n/a	n/a
168.614	2.4	84307	stim_ON	8	1	0.3	1
173.928	n/a	86964	fixpoint_ON	4	n/a	n/a	n/a
174.444	2.4	87222	stim_ON	8	1	0.6	2
179.758	n/a	89879	fixpoint_ON	4	n/a	n/a	n/a
180.274	2.4	90137	stim_ON	8	1	1	3
185.588	n/a	92794	fixpoint_ON	4	n/a	n/a	n/a
186.106	2.4	93053	stim_ON	8	1	0	1
191.418	n/a	95709	fixpoint_ON	4	n/a	n/a	n/a
191.936	2.4	95968	stim_ON	8	0	0	2
197.248	n/a	98624	fixpoint_ON	4	n/a	n/a	n/a
197.766	2.4	98883	stim_ON	8	1	0.3	3
203.078	n/a	101539	fixpoint_ON	4	n/a	n/a	n/a
203.596	2.4	101798	stim_ON	8	0	0.3	1
208.908	n/a	104454	fixpoint_ON	4	n/a	n/a	n/a
209.426	2.4	104713	stim_ON	8	1	0.6	2
214.748	n/a	107374	fixpoint_ON	4	n/a	n/a	n/a
215.264	2.4	107632	stim_ON	8	0	0.6	3
220.588	n/a	110294	fixpoint_ON	4	n/a	n/a	n/a
221.106	2.4	110553	stim_ON	8	1	1	1
226.418	n/a	113209	fixpoint_ON	4	n/a	n/a	n/a
226.934	2.4	113467	stim_ON	8	0	1	2
232.248	n/a	116124	fixpoint_ON	4	n/a	n/a	n/a
232.766	2.4	116383	stim_ON	8	1	0	3
238.078	n/a	119039	fixpoint_ON	4	n/a	n/a	n/a
238.596	2.4	119298	stim_ON	8	1	0.3	1
243.908	n/a	121954	fixpoint_ON	4	n/a	n/a	n/a
244.426	2.4	122213	stim_ON	8	1	0.6	2
249.748	n/a	124874	fixpoint_ON	4	n/a	n/a	n/a
250.266	2.4	125133	stim_ON	8	1	1	3
255.578	n/a	127789	fixpoint_ON	4	n/a	n/a	n/a
256.096	2.4	128048	stim_ON	8	1	1	2
261.408	n/a	130704	fixpoint_ON	4	n/a	n/a	n/a
261.926	2.4	130963	stim_ON	8	1	0.6	1
267.238	n/a	133619	fixpoint_ON	4	n/a	n/a	n/a
267.756	2.4	133878	stim_ON	8	1	0.3	3
273.068	n/a	136534	fixpoint_ON	4	n/a	n/a	n/a
273.584	2.4	136792	stim_ON	8	1	0	2
278.898	n/a	139449	fixpoint_ON	4	n/a	n/a	n/a
279.416	2.4	139708	stim_ON	8	0	1	1
284.728	n/a	142364	fixpoint_ON	4	n/a	n/a	n/a
285.246	2.4	142623	stim_ON	8	0	0.6	2
290.558	n/a	145279	fixpoint_ON	4	n/a	n/a	n/a
291.076	2.4	145538	stim_ON	8	0	0.3	3
296.388	n/a	148194	fixpoint_ON	4	n/a	n/a	n/a
296.906	2.4	148453	stim_ON	8	0	0	1
302.218	n/a	151109	fixpoint_ON	4	n/a	n/a	n/a
302.736	2.4	151368	stim_ON	8	1	1	2
308.048	n/a	154024	fixpoint_ON	4	n/a	n/a	n/a
308.566	2.4	154283	stim_ON	8	1	0.6	3
313.878	n/a	156939	fixpoint_ON	4	n/a	n/a	n/a
314.394	2.4	157197	stim_ON	8	1	0.3	1
319.718	n/a	159859	fixpoint_ON	4	n/a	n/a	n/a
320.236	2.4	160118	stim_ON	8	1	0	2
325.55	n/a	162775	fixpoint_ON	4	n/a	n/a	n/a
326.066	2.4	163033	stim_ON	8	1	0	1
331.378	n/a	165689	fixpoint_ON	4	n/a	n/a	n/a
331.896	2.4	165948	stim_ON	8	1	0.3	3
337.208	n/a	168604	fixpoint_ON	4	n/a	n/a	n/a
337.726	2.4	168863	stim_ON	8	1	0.6	2
343.038	n/a	171519	fixpoint_ON	4	n/a	n/a	n/a
343.556	2.4	171778	stim_ON	8	1	1	1
348.868	n/a	174434	fixpoint_ON	4	n/a	n/a	n/a
349.386	2.4	174693	stim_ON	8	1	1	2
354.7	n/a	177350	fixpoint_ON	4	n/a	n/a	n/a
355.216	2.4	177608	stim_ON	8	1	0.6	3
360.53	n/a	180265	fixpoint_ON	4	n/a	n/a	n/a
361.046	2.4	180523	stim_ON	8	1	0.3	1
366.358	n/a	183179	fixpoint_ON	4	n/a	n/a	n/a
