onset	duration	sample	value	event_code	feedback
0	n/a	0	break cnt	break cnt	n/a
50.282	n/a	25141	contrastChangeB1_start	94	n/a
56.28	n/a	28140	contrastTrial_start	5	n/a
60.684	n/a	30342	left_target	8	n/a
62.404	n/a	31202	left_buttonPress	12	smiley_face
63.084	n/a	31542	contrastTrial_start	5	n/a
65.884	n/a	32942	right_target	9	n/a
67.674	n/a	33837	right_buttonPress	13	smiley_face
68.284	n/a	34142	contrastTrial_start	5	n/a
71.084	n/a	35542	right_target	9	n/a
72.734	n/a	36367	right_buttonPress	13	smiley_face
73.484	n/a	36742	contrastTrial_start	5	n/a
77.884	n/a	38942	right_target	9	n/a
79.754	n/a	39877	right_buttonPress	13	smiley_face
80.284	n/a	40142	contrastTrial_start	5	n/a
83.084	n/a	41542	right_target	9	n/a
84.734	n/a	42367	right_buttonPress	13	smiley_face
85.484	n/a	42742	contrastTrial_start	5	n/a
91.484	n/a	45742	right_target	9	n/a
93.004	n/a	46502	right_buttonPress	13	smiley_face
93.884	n/a	46942	contrastTrial_start	5	n/a
99.884	n/a	49942	left_target	8	n/a
101.354	n/a	50677	left_buttonPress	12	smiley_face
102.284	n/a	51142	contrastTrial_start	5	n/a
105.084	n/a	52542	right_target	9	n/a
106.414	n/a	53207	right_buttonPress	13	smiley_face
107.484	n/a	53742	contrastTrial_start	5	n/a
111.884	n/a	55942	right_target	9	n/a
113.244	n/a	56622	right_buttonPress	13	smiley_face
114.286	n/a	57143	contrastTrial_start	5	n/a
118.686	n/a	59343	left_target	8	n/a
120.246	n/a	60123	left_buttonPress	12	smiley_face
121.086	n/a	60543	contrastTrial_start	5	n/a
125.486	n/a	62743	right_target	9	n/a
126.886	n/a	63443	right_buttonPress	13	smiley_face
127.886	n/a	63943	contrastTrial_start	5	n/a
133.886	n/a	66943	left_target	8	n/a
135.766	n/a	67883	left_buttonPress	12	smiley_face
136.286	n/a	68143	contrastTrial_start	5	n/a
139.086	n/a	69543	left_target	8	n/a
140.496	n/a	70248	left_buttonPress	12	smiley_face
141.486	n/a	70743	contrastTrial_start	5	n/a
144.286	n/a	72143	left_target	8	n/a
145.746	n/a	72873	left_buttonPress	12	smiley_face
146.686	n/a	73343	contrastTrial_start	5	n/a
152.686	n/a	76343	left_target	8	n/a
153.946	n/a	76973	left_buttonPress	12	smiley_face
155.086	n/a	77543	contrastTrial_start	5	n/a
159.486	n/a	79743	left_target	8	n/a
161.386	n/a	80693	left_buttonPress	12	smiley_face
161.886	n/a	80943	contrastTrial_start	5	n/a
164.686	n/a	82343	left_target	8	n/a
166.196	n/a	83098	left_buttonPress	12	smiley_face
167.086	n/a	83543	contrastTrial_start	5	n/a
173.086	n/a	86543	left_target	8	n/a
174.476	n/a	87238	left_buttonPress	12	smiley_face
175.486	n/a	87743	contrastTrial_start	5	n/a
181.486	n/a	90743	right_target	9	n/a
183.416	n/a	91708	right_buttonPress	13	smiley_face
183.888	n/a	91944	contrastTrial_start	5	n/a
188.286	n/a	94143	right_target	9	n/a
190.146	n/a	95073	right_buttonPress	13	smiley_face
190.686	n/a	95343	contrastTrial_start	5	n/a
196.686	n/a	98343	right_target	9	n/a
197.946	n/a	98973	right_buttonPress	13	smiley_face
199.088	n/a	99544	contrastTrial_start	5	n/a
205.088	n/a	102544	right_target	9	n/a
206.648	n/a	103324	right_buttonPress	13	smiley_face
207.488	n/a	103744	contrastTrial_start	5	n/a
210.288	n/a	105144	left_target	8	n/a
212.588	n/a	106294	left_buttonPress	12	smiley_face
212.688	n/a	106344	contrastTrial_start	5	n/a
217.088	n/a	108544	left_target	8	n/a
218.418	n/a	109209	left_buttonPress	12	smiley_face
219.488	n/a	109744	contrastTrial_start	5	n/a
225.886	n/a	112943	break cnt	break cnt	n/a
257.556	n/a	128778	9999	9999	n/a
