onset	duration	sample	value	event_code	feedback
0	n/a	0	break cnt	break cnt	n/a
56.616	n/a	28308	contrastChangeB3_start	96	n/a
66.9	n/a	33450	contrastTrial_start	5	n/a
71.304	n/a	35652	left_target	8	n/a
72.904	n/a	36452	left_buttonPress	12	smiley_face
73.75	n/a	36875	contrastTrial_start	5	n/a
79.754	n/a	39877	left_target	8	n/a
81.824	n/a	40912	left_buttonPress	12	smiley_face
82.174	n/a	41087	contrastTrial_start	5	n/a
86.574	n/a	43287	right_target	9	n/a
87.924	n/a	43962	right_buttonPress	13	smiley_face
88.994	n/a	44497	contrastTrial_start	5	n/a
93.394	n/a	46697	left_target	8	n/a
94.984	n/a	47492	left_buttonPress	12	smiley_face
95.814	n/a	47907	contrastTrial_start	5	n/a
101.814	n/a	50907	right_target	9	n/a
103.874	n/a	51937	left_buttonPress	12	sad_face
104.234	n/a	52117	contrastTrial_start	5	n/a
110.234	n/a	55117	right_target	9	n/a
111.584	n/a	55792	right_buttonPress	13	smiley_face
112.654	n/a	56327	contrastTrial_start	5	n/a
117.054	n/a	58527	left_target	8	n/a
119.324	n/a	59662	left_buttonPress	12	smiley_face
119.474	n/a	59737	contrastTrial_start	5	n/a
122.274	n/a	61137	right_target	9	n/a
123.734	n/a	61867	right_buttonPress	13	smiley_face
124.694	n/a	62347	contrastTrial_start	5	n/a
127.494	n/a	63747	right_target	9	n/a
128.994	n/a	64497	right_buttonPress	13	smiley_face
129.914	n/a	64957	contrastTrial_start	5	n/a
135.914	n/a	67957	left_target	8	n/a
138.044	n/a	69022	left_buttonPress	12	smiley_face
138.334	n/a	69167	contrastTrial_start	5	n/a
142.734	n/a	71367	left_target	8	n/a
144.654	n/a	72327	left_buttonPress	12	smiley_face
145.154	n/a	72577	contrastTrial_start	5	n/a
151.154	n/a	75577	left_target	8	n/a
152.234	n/a	76117	left_buttonPress	12	smiley_face
153.574	n/a	76787	contrastTrial_start	5	n/a
156.374	n/a	78187	left_target	8	n/a
158.124	n/a	79062	left_buttonPress	12	smiley_face
158.794	n/a	79397	contrastTrial_start	5	n/a
164.794	n/a	82397	right_target	9	n/a
167.204	n/a	83602	contrastTrial_start	5	n/a
171.604	n/a	85802	right_target	9	n/a
173.784	n/a	86892	right_buttonPress	13	smiley_face
174.024	n/a	87012	contrastTrial_start	5	n/a
176.824	n/a	88412	left_target	8	n/a
178.994	n/a	89497	left_buttonPress	12	smiley_face
179.244	n/a	89622	contrastTrial_start	5	n/a
182.044	n/a	91022	right_target	9	n/a
184.454	n/a	92227	contrastTrial_start	5	n/a
184.594	n/a	92297	right_buttonPress	13	non_target
187.264	n/a	93632	left_target	8	n/a
189.234	n/a	94617	left_buttonPress	12	smiley_face
189.684	n/a	94842	contrastTrial_start	5	n/a
192.484	n/a	96242	left_target	8	n/a
194.094	n/a	97047	left_buttonPress	12	smiley_face
194.904	n/a	97452	contrastTrial_start	5	n/a
197.704	n/a	98852	right_target	9	n/a
199.064	n/a	99532	right_buttonPress	13	smiley_face
200.124	n/a	100062	contrastTrial_start	5	n/a
204.524	n/a	102262	right_target	9	n/a
205.874	n/a	102937	right_buttonPress	13	smiley_face
206.944	n/a	103472	contrastTrial_start	5	n/a
211.344	n/a	105672	right_target	9	n/a
213.024	n/a	106512	right_buttonPress	13	smiley_face
213.764	n/a	106882	contrastTrial_start	5	n/a
219.764	n/a	109882	left_target	8	n/a
221.684	n/a	110842	left_buttonPress	12	smiley_face
222.184	n/a	111092	contrastTrial_start	5	n/a
228.184	n/a	114092	right_target	9	n/a
230.284	n/a	115142	right_buttonPress	13	smiley_face
230.606	n/a	115303	contrastTrial_start	5	n/a
237.106	n/a	118553	break cnt	break cnt	n/a
303.234	n/a	151617	9999	9999	n/a
