onset	duration	sample	value	event_code	feedback
0	n/a	0	break cnt	break cnt	n/a
31.354	n/a	15677	contrastChangeB2_start	95	n/a
41.578	n/a	20789	contrastTrial_start	5	n/a
44.382	n/a	22191	left_target	8	n/a
45.722	n/a	22861	left_buttonPress	12	smiley_face
46.828	n/a	23414	contrastTrial_start	5	n/a
49.63	n/a	24815	right_target	9	n/a
51.262	n/a	25631	right_buttonPress	13	smiley_face
52.05	n/a	26025	contrastTrial_start	5	n/a
58.05	n/a	29025	left_target	8	n/a
59.482	n/a	29741	right_buttonPress	13	sad_face
60.47	n/a	30235	contrastTrial_start	5	n/a
66.472	n/a	33236	right_target	9	n/a
68.352	n/a	34176	right_buttonPress	13	smiley_face
68.892	n/a	34446	contrastTrial_start	5	n/a
74.89	n/a	37445	left_target	8	n/a
76.292	n/a	38146	left_buttonPress	12	smiley_face
77.31	n/a	38655	contrastTrial_start	5	n/a
81.712	n/a	40856	right_target	9	n/a
83.394	n/a	41697	right_buttonPress	13	smiley_face
84.132	n/a	42066	contrastTrial_start	5	n/a
90.132	n/a	45066	right_target	9	n/a
91.582	n/a	45791	right_buttonPress	13	smiley_face
92.552	n/a	46276	contrastTrial_start	5	n/a
95.35	n/a	47675	left_target	8	n/a
97.122	n/a	48561	left_buttonPress	12	smiley_face
97.772	n/a	48886	contrastTrial_start	5	n/a
103.772	n/a	51886	left_target	8	n/a
104.912	n/a	52456	left_buttonPress	12	smiley_face
106.192	n/a	53096	contrastTrial_start	5	n/a
110.592	n/a	55296	left_target	8	n/a
112.172	n/a	56086	left_buttonPress	12	smiley_face
113.012	n/a	56506	contrastTrial_start	5	n/a
117.412	n/a	58706	left_target	8	n/a
118.772	n/a	59386	left_buttonPress	12	smiley_face
119.832	n/a	59916	contrastTrial_start	5	n/a
122.632	n/a	61316	left_target	8	n/a
124.342	n/a	62171	left_buttonPress	12	smiley_face
125.052	n/a	62526	contrastTrial_start	5	n/a
129.452	n/a	64726	right_target	9	n/a
130.93	n/a	65465	right_buttonPress	13	smiley_face
131.872	n/a	65936	contrastTrial_start	5	n/a
137.872	n/a	68936	right_target	9	n/a
139.382	n/a	69691	right_buttonPress	13	smiley_face
140.292	n/a	70146	contrastTrial_start	5	n/a
144.692	n/a	72346	left_target	8	n/a
145.832	n/a	72916	left_buttonPress	12	smiley_face
