onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
26.728	n/a	13364	surroundSuppB2_start	97	n/a	n/a	n/a
28.262	n/a	14131	fixpoint_ON	4	n/a	n/a	n/a
28.778	2.4	14389	stim_ON	8	1	1	3
31.696	n/a	15848	fixpoint_ON	4	n/a	n/a	n/a
32.206	2.4	16103	stim_ON	8	1	0.6	1
35.116	n/a	17558	fixpoint_ON	4	n/a	n/a	n/a
35.626	2.4	17813	stim_ON	8	1	0.3	2
38.536	n/a	19268	fixpoint_ON	4	n/a	n/a	n/a
39.046	2.4	19523	stim_ON	8	1	0	3
41.966	n/a	20983	fixpoint_ON	4	n/a	n/a	n/a
42.476	2.4	21238	stim_ON	8	1	0	2
45.386	n/a	22693	fixpoint_ON	4	n/a	n/a	n/a
45.896	2.4	22948	stim_ON	8	1	0.3	1
48.806	n/a	24403	fixpoint_ON	4	n/a	n/a	n/a
49.316	2.4	24658	stim_ON	8	1	0.6	3
52.226	n/a	26113	fixpoint_ON	4	n/a	n/a	n/a
52.736	2.4	26368	stim_ON	8	1	1	2
55.646	n/a	27823	fixpoint_ON	4	n/a	n/a	n/a
56.156	2.4	28078	stim_ON	8	1	1	3
59.066	n/a	29533	fixpoint_ON	4	n/a	n/a	n/a
59.576	2.4	29788	stim_ON	8	1	0.6	1
62.486	n/a	31243	fixpoint_ON	4	n/a	n/a	n/a
62.996	2.4	31498	stim_ON	8	1	0.3	2
65.906	n/a	32953	fixpoint_ON	4	n/a	n/a	n/a
66.416	2.4	33208	stim_ON	8	1	0	3
69.326	n/a	34663	fixpoint_ON	4	n/a	n/a	n/a
69.836	2.4	34918	stim_ON	8	0	1	1
72.746	n/a	36373	fixpoint_ON	4	n/a	n/a	n/a
73.256	2.4	36628	stim_ON	8	0	0.6	2
76.166	n/a	38083	fixpoint_ON	4	n/a	n/a	n/a
76.676	2.4	38338	stim_ON	8	0	0.3	3
79.584	n/a	39792	fixpoint_ON	4	n/a	n/a	n/a
80.096	2.4	40048	stim_ON	8	0	0	1
83.004	n/a	41502	fixpoint_ON	4	n/a	n/a	n/a
83.516	2.4	41758	stim_ON	8	1	1	3
86.424	n/a	43212	fixpoint_ON	4	n/a	n/a	n/a
86.936	2.4	43468	stim_ON	8	1	0.6	2
89.844	n/a	44922	fixpoint_ON	4	n/a	n/a	n/a
90.354	2.4	45177	stim_ON	8	1	0.3	1
93.264	n/a	46632	fixpoint_ON	4	n/a	n/a	n/a
93.776	2.4	46888	stim_ON	8	1	0	3
96.684	n/a	48342	fixpoint_ON	4	n/a	n/a	n/a
97.196	2.4	48598	stim_ON	8	1	0	3
100.104	n/a	50052	fixpoint_ON	4	n/a	n/a	n/a
100.616	2.4	50308	stim_ON	8	1	0.3	1
103.524	n/a	51762	fixpoint_ON	4	n/a	n/a	n/a
104.036	2.4	52018	stim_ON	8	1	0.6	2
106.944	n/a	53472	fixpoint_ON	4	n/a	n/a	n/a
107.456	2.4	53728	stim_ON	8	1	1	3
110.364	n/a	55182	fixpoint_ON	4	n/a	n/a	n/a
110.876	2.4	55438	stim_ON	8	1	0	1
113.784	n/a	56892	fixpoint_ON	4	n/a	n/a	n/a
114.296	2.4	57148	stim_ON	8	0	0	2
117.204	n/a	58602	fixpoint_ON	4	n/a	n/a	n/a
117.716	2.4	58858	stim_ON	8	1	0.3	3
120.624	n/a	60312	fixpoint_ON	4	n/a	n/a	n/a
121.136	2.4	60568	stim_ON	8	0	0.3	1
124.044	n/a	62022	fixpoint_ON	4	n/a	n/a	n/a
