onset	duration	sample	value	event_code	feedback
0	n/a	0	break cnt	break cnt	n/a
42.992	n/a	21496	contrastChangeB2_start	95	n/a
53.26	n/a	26630	contrastTrial_start	5	n/a
56.064	n/a	28032	left_target	8	n/a
57.584	n/a	28792	left_buttonPress	12	smiley_face
58.51	n/a	29255	contrastTrial_start	5	n/a
64.514	n/a	32257	right_target	9	n/a
66.104	n/a	33052	right_buttonPress	13	smiley_face
66.934	n/a	33467	contrastTrial_start	5	n/a
72.934	n/a	36467	left_target	8	n/a
74.484	n/a	37242	left_buttonPress	12	smiley_face
75.354	n/a	37677	contrastTrial_start	5	n/a
81.354	n/a	40677	right_target	9	n/a
82.714	n/a	41357	right_buttonPress	13	smiley_face
83.774	n/a	41887	contrastTrial_start	5	n/a
88.174	n/a	44087	left_target	8	n/a
90.164	n/a	45082	left_buttonPress	12	smiley_face
90.594	n/a	45297	contrastTrial_start	5	n/a
96.594	n/a	48297	left_target	8	n/a
98.394	n/a	49197	left_buttonPress	12	smiley_face
99.014	n/a	49507	contrastTrial_start	5	n/a
101.814	n/a	50907	right_target	9	n/a
103.564	n/a	51782	right_buttonPress	13	smiley_face
104.234	n/a	52117	contrastTrial_start	5	n/a
108.634	n/a	54317	right_target	9	n/a
110.234	n/a	55117	right_buttonPress	13	smiley_face
111.054	n/a	55527	contrastTrial_start	5	n/a
113.854	n/a	56927	right_target	9	n/a
115.674	n/a	57837	right_buttonPress	13	smiley_face
116.274	n/a	58137	contrastTrial_start	5	n/a
120.674	n/a	60337	left_target	8	n/a
122.154	n/a	61077	left_buttonPress	12	smiley_face
123.094	n/a	61547	contrastTrial_start	5	n/a
129.094	n/a	64547	left_target	8	n/a
130.884	n/a	65442	left_buttonPress	12	smiley_face
131.514	n/a	65757	contrastTrial_start	5	n/a
135.914	n/a	67957	right_target	9	n/a
137.364	n/a	68682	right_buttonPress	13	smiley_face
138.334	n/a	69167	contrastTrial_start	5	n/a
144.334	n/a	72167	right_target	9	n/a
145.724	n/a	72862	right_buttonPress	13	smiley_face
146.754	n/a	73377	contrastTrial_start	5	n/a
151.154	n/a	75577	right_target	9	n/a
152.684	n/a	76342	right_buttonPress	13	smiley_face
153.574	n/a	76787	contrastTrial_start	5	n/a
156.374	n/a	78187	right_target	9	n/a
157.774	n/a	78887	right_buttonPress	13	smiley_face
158.794	n/a	79397	contrastTrial_start	5	n/a
161.594	n/a	80797	right_target	9	n/a
163.214	n/a	81607	right_buttonPress	13	smiley_face
164.014	n/a	82007	contrastTrial_start	5	n/a
166.814	n/a	83407	left_target	8	n/a
167.996	n/a	83998	left_buttonPress	12	smiley_face
169.236	n/a	84618	contrastTrial_start	5	n/a
172.034	n/a	86017	left_target	8	n/a
173.484	n/a	86742	left_buttonPress	12	smiley_face
174.454	n/a	87227	contrastTrial_start	5	n/a
178.854	n/a	89427	left_target	8	n/a
180.874	n/a	90437	left_buttonPress	12	smiley_face
181.274	n/a	90637	contrastTrial_start	5	n/a
184.074	n/a	92037	left_target	8	n/a
185.784	n/a	92892	left_buttonPress	12	smiley_face
186.496	n/a	93248	contrastTrial_start	5	n/a
190.894	n/a	95447	left_target	8	n/a
192.524	n/a	96262	left_buttonPress	12	smiley_face
193.314	n/a	96657	contrastTrial_start	5	n/a
197.714	n/a	98857	right_target	9	n/a
199.644	n/a	99822	right_buttonPress	13	smiley_face
200.134	n/a	100067	contrastTrial_start	5	n/a
206.134	n/a	103067	right_target	9	n/a
207.684	n/a	103842	right_buttonPress	13	smiley_face
208.554	n/a	104277	contrastTrial_start	5	n/a
214.554	n/a	107277	left_target	8	n/a
215.694	n/a	107847	left_buttonPress	12	smiley_face
216.976	n/a	108488	contrastTrial_start	5	n/a
223.354	n/a	111677	break cnt	break cnt	n/a
296.7	n/a	148350	9999	9999	n/a
