onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
150.58	n/a	75290	surroundSuppB2_start	97	n/a	n/a	n/a
152.274	n/a	76137	fixpoint_ON	4	n/a	n/a	n/a
152.906	2.4	76453	stim_ON	8	1	1	3
158.24	n/a	79120	fixpoint_ON	4	n/a	n/a	n/a
158.758	2.4	79379	stim_ON	8	1	0.6	1
164.07	n/a	82035	fixpoint_ON	4	n/a	n/a	n/a
164.588	2.4	82294	stim_ON	8	1	0.3	2
169.9	n/a	84950	fixpoint_ON	4	n/a	n/a	n/a
170.416	2.4	85208	stim_ON	8	1	0	3
175.73	n/a	87865	fixpoint_ON	4	n/a	n/a	n/a
176.248	2.4	88124	stim_ON	8	1	0	2
181.56	n/a	90780	fixpoint_ON	4	n/a	n/a	n/a
182.078	2.4	91039	stim_ON	8	1	0.3	1
187.39	n/a	93695	fixpoint_ON	4	n/a	n/a	n/a
187.908	2.4	93954	stim_ON	8	1	0.6	3
193.22	n/a	96610	fixpoint_ON	4	n/a	n/a	n/a
193.738	2.4	96869	stim_ON	8	1	1	2
199.05	n/a	99525	fixpoint_ON	4	n/a	n/a	n/a
199.568	2.4	99784	stim_ON	8	1	1	3
204.88	n/a	102440	fixpoint_ON	4	n/a	n/a	n/a
205.398	2.4	102699	stim_ON	8	1	0.6	1
210.71	n/a	105355	fixpoint_ON	4	n/a	n/a	n/a
211.228	2.4	105614	stim_ON	8	1	0.3	2
216.54	n/a	108270	fixpoint_ON	4	n/a	n/a	n/a
217.058	2.4	108529	stim_ON	8	1	0	3
222.37	n/a	111185	fixpoint_ON	4	n/a	n/a	n/a
222.888	2.4	111444	stim_ON	8	0	1	1
228.2	n/a	114100	fixpoint_ON	4	n/a	n/a	n/a
228.718	2.4	114359	stim_ON	8	0	0.6	2
234.03	n/a	117015	fixpoint_ON	4	n/a	n/a	n/a
234.55	2.4	117275	stim_ON	8	0	0.3	3
239.86	n/a	119930	fixpoint_ON	4	n/a	n/a	n/a
240.378	2.4	120189	stim_ON	8	0	0	1
245.69	n/a	122845	fixpoint_ON	4	n/a	n/a	n/a
246.208	2.4	123104	stim_ON	8	1	1	3
251.52	n/a	125760	fixpoint_ON	4	n/a	n/a	n/a
252.04	2.4	126020	stim_ON	8	1	0.6	2
257.35	n/a	128675	fixpoint_ON	4	n/a	n/a	n/a
257.868	2.4	128934	stim_ON	8	1	0.3	1
263.18	n/a	131590	fixpoint_ON	4	n/a	n/a	n/a
263.698	2.4	131849	stim_ON	8	1	0	3
269.01	n/a	134505	fixpoint_ON	4	n/a	n/a	n/a
269.528	2.4	134764	stim_ON	8	1	0	3
274.84	n/a	137420	fixpoint_ON	4	n/a	n/a	n/a
275.36	2.4	137680	stim_ON	8	1	0.3	1
280.67	n/a	140335	fixpoint_ON	4	n/a	n/a	n/a
281.188	2.4	140594	stim_ON	8	1	0.6	2
286.5	n/a	143250	fixpoint_ON	4	n/a	n/a	n/a
287.018	2.4	143509	stim_ON	8	1	1	3
292.33	n/a	146165	fixpoint_ON	4	n/a	n/a	n/a
292.848	2.4	146424	stim_ON	8	1	0	1
298.16	n/a	149080	fixpoint_ON	4	n/a	n/a	n/a
298.678	2.4	149339	stim_ON	8	0	0	2
303.99	n/a	151995	fixpoint_ON	4	n/a	n/a	n/a
304.51	2.4	152255	stim_ON	8	1	0.3	3
309.82	n/a	154910	fixpoint_ON	4	n/a	n/a	n/a
310.34	2.4	155170	stim_ON	8	0	0.3	1
315.652	n/a	157826	fixpoint_ON	4	n/a	n/a	n/a
316.168	2.4	158084	stim_ON	8	1	0.6	2
321.48	n/a	160740	fixpoint_ON	4	n/a	n/a	n/a
322	2.4	161000	stim_ON	8	0	0.6	3
327.31	n/a	163655	fixpoint_ON	4	n/a	n/a	n/a
327.828	2.4	163914	stim_ON	8	1	1	1
333.14	n/a	166570	fixpoint_ON	4	n/a	n/a	n/a
333.66	2.4	166830	stim_ON	8	0	1	2
338.97	n/a	169485	fixpoint_ON	4	n/a	n/a	n/a
339.49	2.4	169745	stim_ON	8	1	0	3
344.8	n/a	172400	fixpoint_ON	4	n/a	n/a	n/a
345.32	2.4	172660	stim_ON	8	1	0.3	1
350.632	n/a	175316	fixpoint_ON	4	n/a	n/a	n/a
351.15	2.4	175575	stim_ON	8	1	0.6	2
356.462	n/a	178231	fixpoint_ON	4	n/a	n/a	n/a
356.98	2.4	178490	stim_ON	8	1	1	3
362.29	n/a	181145	fixpoint_ON	4	n/a	n/a	n/a
362.81	2.4	181405	stim_ON	8	1	1	2
368.12	n/a	184060	fixpoint_ON	4	n/a	n/a	n/a
368.64	2.4	184320	stim_ON	8	1	0.6	1
373.952	n/a	186976	fixpoint_ON	4	n/a	n/a	n/a
374.47	2.4	187235	stim_ON	8	1	0.3	3
379.782	n/a	189891	fixpoint_ON	4	n/a	n/a	n/a
380.3	2.4	190150	stim_ON	8	1	0	2
385.612	n/a	192806	fixpoint_ON	4	n/a	n/a	n/a
386.128	2.4	193064	stim_ON	8	0	1	1
391.442	n/a	195721	fixpoint_ON	4	n/a	n/a	n/a
391.96	2.4	195980	stim_ON	8	0	0.6	2
397.27	n/a	198635	fixpoint_ON	4	n/a	n/a	n/a
397.79	2.4	198895	stim_ON	8	0	0.3	3
403.102	n/a	201551	fixpoint_ON	4	n/a	n/a	n/a
403.62	2.4	201810	stim_ON	8	0	0	1
408.932	n/a	204466	fixpoint_ON	4	n/a	n/a	n/a
409.45	2.4	204725	stim_ON	8	1	1	2
414.762	n/a	207381	fixpoint_ON	4	n/a	n/a	n/a
415.28	2.4	207640	stim_ON	8	1	0.6	3
420.592	n/a	210296	fixpoint_ON	4	n/a	n/a	n/a
421.11	2.4	210555	stim_ON	8	1	0.3	1
