onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
91.142	n/a	45571	surroundSuppB2_start	97	n/a	n/a	n/a
92.822	n/a	46411	fixpoint_ON	4	n/a	n/a	n/a
93.446	2.4	46723	stim_ON	8	1	1	3
98.78	n/a	49390	fixpoint_ON	4	n/a	n/a	n/a
99.296	2.4	49648	stim_ON	8	1	0.6	1
104.61	n/a	52305	fixpoint_ON	4	n/a	n/a	n/a
105.13	2.4	52565	stim_ON	8	1	0.3	2
110.44	n/a	55220	fixpoint_ON	4	n/a	n/a	n/a
110.956	2.4	55478	stim_ON	8	1	0	3
116.27	n/a	58135	fixpoint_ON	4	n/a	n/a	n/a
116.786	2.4	58393	stim_ON	8	1	0	2
122.1	n/a	61050	fixpoint_ON	4	n/a	n/a	n/a
122.618	2.4	61309	stim_ON	8	1	0.3	1
127.93	n/a	63965	fixpoint_ON	4	n/a	n/a	n/a
128.446	2.4	64223	stim_ON	8	1	0.6	3
133.76	n/a	66880	fixpoint_ON	4	n/a	n/a	n/a
134.278	2.4	67139	stim_ON	8	1	1	2
139.59	n/a	69795	fixpoint_ON	4	n/a	n/a	n/a
140.108	2.4	70054	stim_ON	8	1	1	3
145.42	n/a	72710	fixpoint_ON	4	n/a	n/a	n/a
145.938	2.4	72969	stim_ON	8	1	0.6	1
151.25	n/a	75625	fixpoint_ON	4	n/a	n/a	n/a
151.766	2.4	75883	stim_ON	8	1	0.3	2
157.08	n/a	78540	fixpoint_ON	4	n/a	n/a	n/a
157.596	2.4	78798	stim_ON	8	1	0	3
162.91	n/a	81455	fixpoint_ON	4	n/a	n/a	n/a
163.426	2.4	81713	stim_ON	8	0	1	1
168.74	n/a	84370	fixpoint_ON	4	n/a	n/a	n/a
169.256	2.4	84628	stim_ON	8	0	0.6	2
174.57	n/a	87285	fixpoint_ON	4	n/a	n/a	n/a
175.086	2.4	87543	stim_ON	8	0	0.3	3
180.4	n/a	90200	fixpoint_ON	4	n/a	n/a	n/a
180.918	2.4	90459	stim_ON	8	0	0	1
186.23	n/a	93115	fixpoint_ON	4	n/a	n/a	n/a
186.746	2.4	93373	stim_ON	8	1	1	3
192.06	n/a	96030	fixpoint_ON	4	n/a	n/a	n/a
192.578	2.4	96289	stim_ON	8	1	0.6	2
197.89	n/a	98945	fixpoint_ON	4	n/a	n/a	n/a
198.408	2.4	99204	stim_ON	8	1	0.3	1
203.72	n/a	101860	fixpoint_ON	4	n/a	n/a	n/a
204.236	2.4	102118	stim_ON	8	1	0	3
209.55	n/a	104775	fixpoint_ON	4	n/a	n/a	n/a
210.066	2.4	105033	stim_ON	8	1	0	3
215.38	n/a	107690	fixpoint_ON	4	n/a	n/a	n/a
215.898	2.4	107949	stim_ON	8	1	0.3	1
221.21	n/a	110605	fixpoint_ON	4	n/a	n/a	n/a
221.726	2.4	110863	stim_ON	8	1	0.6	2
227.04	n/a	113520	fixpoint_ON	4	n/a	n/a	n/a
227.556	2.4	113778	stim_ON	8	1	1	3
232.87	n/a	116435	fixpoint_ON	4	n/a	n/a	n/a
233.386	2.4	116693	stim_ON	8	1	0	1
238.7	n/a	119350	fixpoint_ON	4	n/a	n/a	n/a
239.22	2.4	119610	stim_ON	8	0	0	2
244.53	n/a	122265	fixpoint_ON	4	n/a	n/a	n/a
245.048	2.4	122524	stim_ON	8	1	0.3	3
250.36	n/a	125180	fixpoint_ON	4	n/a	n/a	n/a
250.876	2.4	125438	stim_ON	8	0	0.3	1
256.19	n/a	128095	fixpoint_ON	4	n/a	n/a	n/a
