onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
36.348	n/a	18174	surroundSuppB2_start	97	n/a	n/a	n/a
37.882	n/a	18941	fixpoint_ON	4	n/a	n/a	n/a
38.398	2.4	19199	stim_ON	8	1	1	3
41.316	n/a	20658	fixpoint_ON	4	n/a	n/a	n/a
41.826	2.4	20913	stim_ON	8	1	0.6	1
44.736	n/a	22368	fixpoint_ON	4	n/a	n/a	n/a
45.246	2.4	22623	stim_ON	8	1	0.3	2
48.156	n/a	24078	fixpoint_ON	4	n/a	n/a	n/a
48.666	2.4	24333	stim_ON	8	1	0	3
51.576	n/a	25788	fixpoint_ON	4	n/a	n/a	n/a
52.086	2.4	26043	stim_ON	8	1	0	2
54.996	n/a	27498	fixpoint_ON	4	n/a	n/a	n/a
55.506	2.4	27753	stim_ON	8	1	0.3	1
58.416	n/a	29208	fixpoint_ON	4	n/a	n/a	n/a
58.926	2.4	29463	stim_ON	8	1	0.6	3
61.836	n/a	30918	fixpoint_ON	4	n/a	n/a	n/a
62.346	2.4	31173	stim_ON	8	1	1	2
65.256	n/a	32628	fixpoint_ON	4	n/a	n/a	n/a
65.766	2.4	32883	stim_ON	8	1	1	3
68.676	n/a	34338	fixpoint_ON	4	n/a	n/a	n/a
69.188	2.4	34594	stim_ON	8	1	0.6	1
72.098	n/a	36049	fixpoint_ON	4	n/a	n/a	n/a
72.608	2.4	36304	stim_ON	8	1	0.3	2
75.518	n/a	37759	fixpoint_ON	4	n/a	n/a	n/a
76.028	2.4	38014	stim_ON	8	1	0	3
78.938	n/a	39469	fixpoint_ON	4	n/a	n/a	n/a
79.448	2.4	39724	stim_ON	8	0	1	1
82.358	n/a	41179	fixpoint_ON	4	n/a	n/a	n/a
82.868	2.4	41434	stim_ON	8	0	0.6	2
85.778	n/a	42889	fixpoint_ON	4	n/a	n/a	n/a
86.288	2.4	43144	stim_ON	8	0	0.3	3
89.198	n/a	44599	fixpoint_ON	4	n/a	n/a	n/a
89.708	2.4	44854	stim_ON	8	0	0	1
92.618	n/a	46309	fixpoint_ON	4	n/a	n/a	n/a
93.128	2.4	46564	stim_ON	8	1	1	3
96.038	n/a	48019	fixpoint_ON	4	n/a	n/a	n/a
96.548	2.4	48274	stim_ON	8	1	0.6	2
99.458	n/a	49729	fixpoint_ON	4	n/a	n/a	n/a
99.968	2.4	49984	stim_ON	8	1	0.3	1
102.878	n/a	51439	fixpoint_ON	4	n/a	n/a	n/a
103.388	2.4	51694	stim_ON	8	1	0	3
106.298	n/a	53149	fixpoint_ON	4	n/a	n/a	n/a
106.808	2.4	53404	stim_ON	8	1	0	3
109.718	n/a	54859	fixpoint_ON	4	n/a	n/a	n/a
110.228	2.4	55114	stim_ON	8	1	0.3	1
113.138	n/a	56569	fixpoint_ON	4	n/a	n/a	n/a
113.648	2.4	56824	stim_ON	8	1	0.6	2
116.558	n/a	58279	fixpoint_ON	4	n/a	n/a	n/a
117.068	2.4	58534	stim_ON	8	1	1	3
119.978	n/a	59989	fixpoint_ON	4	n/a	n/a	n/a
120.488	2.4	60244	stim_ON	8	1	0	1
123.398	n/a	61699	fixpoint_ON	4	n/a	n/a	n/a
123.908	2.4	61954	stim_ON	8	0	0	2
126.818	n/a	63409	fixpoint_ON	4	n/a	n/a	n/a
127.328	2.4	63664	stim_ON	8	1	0.3	3
130.238	n/a	65119	fixpoint_ON	4	n/a	n/a	n/a
130.748	2.4	65374	stim_ON	8	0	0.3	1
133.658	n/a	66829	fixpoint_ON	4	n/a	n/a	n/a
134.168	2.4	67084	stim_ON	8	1	0.6	2
137.078	n/a	68539	fixpoint_ON	4	n/a	n/a	n/a
137.588	2.4	68794	stim_ON	8	0	0.6	3
140.498	n/a	70249	fixpoint_ON	4	n/a	n/a	n/a
141.008	2.4	70504	stim_ON	8	1	1	1
143.918	n/a	71959	fixpoint_ON	4	n/a	n/a	n/a
144.428	2.4	72214	stim_ON	8	0	1	2
147.338	n/a	73669	fixpoint_ON	4	n/a	n/a	n/a
147.848	2.4	73924	stim_ON	8	1	0	3
150.758	n/a	75379	fixpoint_ON	4	n/a	n/a	n/a
151.268	2.4	75634	stim_ON	8	1	0.3	1
154.178	n/a	77089	fixpoint_ON	4	n/a	n/a	n/a
154.688	2.4	77344	stim_ON	8	1	0.6	2
157.6	n/a	78800	fixpoint_ON	4	n/a	n/a	n/a
158.11	2.4	79055	stim_ON	8	1	1	3
161.02	n/a	80510	fixpoint_ON	4	n/a	n/a	n/a
161.53	2.4	80765	stim_ON	8	1	1	2
164.44	n/a	82220	fixpoint_ON	4	n/a	n/a	n/a
164.95	2.4	82475	stim_ON	8	1	0.6	1
167.86	n/a	83930	fixpoint_ON	4	n/a	n/a	n/a
168.37	2.4	84185	stim_ON	8	1	0.3	3
171.28	n/a	85640	fixpoint_ON	4	n/a	n/a	n/a
171.79	2.4	85895	stim_ON	8	1	0	2
174.7	n/a	87350	fixpoint_ON	4	n/a	n/a	n/a
175.21	2.4	87605	stim_ON	8	0	1	1
178.12	n/a	89060	fixpoint_ON	4	n/a	n/a	n/a
178.63	2.4	89315	stim_ON	8	0	0.6	2
181.54	n/a	90770	fixpoint_ON	4	n/a	n/a	n/a
182.05	2.4	91025	stim_ON	8	0	0.3	3
184.96	n/a	92480	fixpoint_ON	4	n/a	n/a	n/a
185.47	2.4	92735	stim_ON	8	0	0	1
188.38	n/a	94190	fixpoint_ON	4	n/a	n/a	n/a
